sampleID,sampleName,Source,Temperature,TEX86,ringIndex,scaledRI,gdgt23ratio,phyloT_order,GTDB_phylum,NCBI_phylum,GTDB_class,NCBI_class,GTDB_order,NCBI_order,GTDB_family,NCBI_family,GTDB_genus,NCBI_genus,GTDB_species,NCBI_species,Strains,experiment_setup,organism_broadClass,organism_broadClass2,organism_broadClass3,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,datatype,methaneIndex,gdgtZeroOverZeroCren,BIT,violin_bins
TEXAS_PSM_culture_RR024,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.7_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.8142206806850203,1.4564624162738786,0.36411560406846966,2.8602261048304176,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-temperature,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.353386256512032,0.106301165963781,0.34519970230712,0.120689655172414,0.0744232200446539,0.0,culture,0.8849031267983889,0.8260365323282112,0,culture-temperature_Thermoacidophile
TEXAS_PSM_culture_RR025,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T63_pH0.7_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,63,0.8138284876618619,1.4432157057654067,0.3608039264413517,2.5473908413205493,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-temperature,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.390407554671968,0.0946819085487078,0.297216699801193,0.116674950298211,0.10101888667992,0.0,culture,0.8342845495311871,0.7944374209860943,0,culture-temperature_Thermoacidophile
TEXAS_PSM_culture_RR026,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.3_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.8622339153312603,1.7389416553595676,0.4347354138398919,3.0324384787472023,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-pH,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.292401628222524,0.0781546811397558,0.367842605156038,0.121302578018996,0.140298507462687,0.0,culture,0.8017257909875355,0.6757604264659763,0,culture-pH_Thermoacidophile
TEXAS_PSM_culture_RR027,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.5_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.8231529959278652,1.0815217391304357,0.2703804347826089,2.958041958041963,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-pH,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.52524154589372,0.0734299516908213,0.255434782608696,0.0863526570048309,0.0595410628019324,0.0,culture,0.8745866191808701,0.8981825691862867,0,culture-pH_Thermoacidophile
TEXAS_PSM_culture_RR028,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.7_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.8142206806850203,1.4564624162738786,0.36411560406846966,2.8602261048304176,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-pH,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.353386256512032,0.106301165963781,0.34519970230712,0.120689655172414,0.0744232200446539,0.0,culture,0.8849031267983889,0.8260365323282112,0,culture-pH_Thermoacidophile
TEXAS_PSM_culture_RR029,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.9_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.806282722513089,0.9818844841783325,0.24547112104458313,3.0778816199376977,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-pH,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.563933654864134,0.073991295141748,0.232443241971533,0.0755205269968239,0.0541112810257617,0.0,culture,0.8759104397086593,0.9124476589265322,0,culture-pH_Thermoacidophile
TEXAS_PSM_culture_RR030,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH1.1_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.6242593238062049,0.574762946754195,0.14369073668854876,5.489130434782634,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-pH,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.685943524017922,0.112326768781911,0.157861831822445,0.0287589871834948,0.0151088881942274,0.0,culture,0.9518911745189117,0.978448275862069,0,culture-pH_Thermoacidophile
TEXAS_PSM_culture_RR031,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.7_Lag,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.8879330943847076,2.180093991272242,0.5450234978180605,1.9305993690851717,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-growth-rate,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.137294394091977,0.0787176905001678,0.410876132930514,0.212823094998322,0.16028868747902,0.0,culture,0.8142023346303502,0.4613649182177095,0,culture-growth-rate_Thermoacidophile
TEXAS_PSM_culture_RR032,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.7_earlyLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.818496538081108,1.100186176402142,0.2750465441005355,3.1323345817727883,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-growth-rate,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.491622061903654,0.0854084244821969,0.291947870607401,0.0932045613218525,0.0378170816848964,0.0,culture,0.9256122682536051,0.9285714285714287,0,culture-growth-rate_Thermoacidophile
TEXAS_PSM_culture_RR033,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.7_growthLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.8142206806850203,1.4564624162738786,0.36411560406846966,2.8602261048304176,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-growth-rate,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.353386256512032,0.106301165963781,0.34519970230712,0.120689655172414,0.0744232200446539,0.0,culture,0.8849031267983889,0.8260365323282112,0,culture-growth-rate_Thermoacidophile
TEXAS_PSM_culture_RR034,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.7_lateLog,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.7976009139375473,1.3086181446576601,0.32715453616441503,3.760227272727278,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-growth-rate,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.369478823662995,0.12069944362439,0.375723856023618,0.0999205177699557,0.0341773589190417,0.0,culture,0.9457950657302359,0.9153305203938114,0,culture-growth-rate_Thermoacidophile
TEXAS_PSM_culture_RR035,Feyhl-Buska2016_Picrophilus torridus_culture-C-GDGT_T58_pH0.7_growthDeath,Feyhl-Buska et al. (2016) Frontiers in Microbiology,58,0.8519520027040731,2.0382174028034914,0.5095543507008728,2.2006349206349247,24.0,p__Thermoplasmatota,p__Ca. Thermoplasmatota,c__Thermoplasmata,c__Thermoplasmata,o__Thermoplasmatales,o__Thermoplasmatales,f__Thermoplasmataceae,f__Picrophilaceae,g__Picrophilus,g__Picrophilus,,,DSM 9790,culture-growth-rate,Thermoacidophile,Picrophilaceae,Picrophilaceae,0.122322137000793,0.115842369743454,0.458344353345676,0.208278233271621,0.0952129066384555,0.0,culture,0.8915172517703781,0.5623100303951357,0,culture-growth-rate_Thermoacidophile
TEXAS_PSM_culture_RR036,Elling_etal_unpubl_Nitrososphaera viennensis EN76_Soil_T32,Elling et al. Unpublished,32,0.7913774092674544,3.36648234239406,0.841620585598515,0.6681308670142517,16.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrososphaeraceae,f__Nitrosopumilaceae,g__Nitrososphaera,g__Nitrososphaera,s__Nitrososphaera viennensis,s__Nitrososphaera viennensis,EN76,culture-temperature,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.0702270959326888,0.0568969759317034,0.0520255331506438,0.0778672797787893,0.657046083199454,0.0859370320067213,culture,0.2008982925228521,0.09656219691270754,0,culture-temperature_Soil mesophile
TEXAS_PSM_culture_RR037,Elling_etal_unpubl_Nitrososphaera viennensis EN76_Soil_T37,Elling et al. Unpublished,37,0.8666716582720209,3.601882395260022,0.9004705988150055,0.5306976986924815,16.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrososphaeraceae,f__Nitrosopumilaceae,g__Nitrososphaera,g__Nitrososphaera,s__Nitrososphaera viennensis,s__Nitrososphaera viennensis,EN76,culture-temperature,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.0396856405117442,0.0344120124338682,0.035048422517656,0.0660421603560885,0.702214603743325,0.122597160437319,culture,0.14110233171960573,0.053491882256477684,0,culture-temperature_Soil mesophile
TEXAS_PSM_culture_RR038,Elling_etal_unpubl_Nitrososphaera viennensis EN76_Soil_T42,Elling et al. Unpublished,42,0.8828640092947947,3.684958528526115,0.9212396321315287,0.5095210417629508,16.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrososphaeraceae,f__Nitrosopumilaceae,g__Nitrososphaera,g__Nitrososphaera,s__Nitrososphaera viennensis,s__Nitrososphaera viennensis,EN76,culture-temperature,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.0315422233618269,0.0279594572117512,0.0264961081574683,0.0520019900763889,0.72976549219661,0.132234728995955,culture,0.1099248289534693,0.041431634958132464,0,culture-temperature_Soil mesophile
TEXAS_PSM_culture_RR039,Elling_etal_unpubl_Nitrososphaera viennensis EN76_Soil_T47,Elling et al. Unpublished,47,0.9830576088819052,3.954226326583165,0.9885565816457913,0.3048534071421032,16.0,p__Thermoproteota,p__Nitrososphaerota,c__Nitrososphaeria,c__Nitrososphaeria,o__Nitrososphaerales,o__Nitrosopumilales,f__Nitrososphaeraceae,f__Nitrosopumilaceae,g__Nitrososphaera,g__Nitrososphaera,s__Nitrososphaera viennensis,s__Nitrososphaera viennensis,EN76,culture-temperature,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,0.00299393458170553,0.00355934091791938,0.00437855141444989,0.0143628095073541,0.786921143336785,0.187784220241786,culture,0.0223676691779875,0.0037901980420412575,0,culture-temperature_Soil mesophile
TEXAS_PSM_culture_RR040,Elling_etal_unpubl_Nitropelagicus brevis CN25_Marine_T20,Elling et al. Unpublished,20,0.6694284029919392,2.0333627532142335,0.5083406883035584,1.7427954122372138,12.0, p__Thermoproteota,p__Nitrososphaerota, c__Nitrososphaeria, x__Nitrososphaerota incertae sedis, o__Nitrososphaerales, x__Nitrososphaerota incertae sedis, f__Nitrosopumilaceae, x__Nitrososphaerota incertae sedis, g__Nitrosopelagicus, g__Ca. Nitrosopelagicus, s__Nitrosopelagicus brevis, s__Ca. Nitrosopelagicus brevis ,CN25,culture-temperature,,,,0.242490573713855,0.199686089687055,0.154486790670343,0.0886431015284975,0.153446368557124,0.161247075843126,culture,0.5845682793109216,0.6124474577264746,0,
TEXAS_PSM_culture_RR041,Elling_etal_unpubl_Ca_Nitrosomarinus catalina SPOT1_Marine_T15,Elling et al. Unpublished,15,0.290912275863189,1.6989682265652724,0.4247420566413181,1.1653831091484719,3.0,p__Thermoproteota,p__Nitrososphaerota, c__Nitrososphaeria, c__Nitrososphaeria, o__Nitrososphaerales, o__Nitrosopumilales, f__Nitrosopumilaceae, f__Nitrosopumilaceae, g__Nitrosopumilus, g__Ca. Nitrosomarinus, s__Nitrosopumilus catalinensis, s__Ca. Nitrosomarinus catalina ,SPOT1,culture-temperature,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.514026471181191,0.0674529770714822,0.0148935139910483,0.0127799295134205,0.390847108242858,0.0,culture,0.19574403734944595,0.5680644046523806,0,culture-temperature_Marine mesophile
TEXAS_PSM_culture_RR042,Elling_etal_unpubl_Ca_Nitrosomarinus catalina SPOT1_Marine_T17,Elling et al. Unpublished,17,0.37974848191296096,2.192346624490251,0.5480866561225628,1.8106253371724186,3.0,p__Thermoproteota,p__Nitrososphaerota, c__Nitrososphaeria, c__Nitrososphaeria, o__Nitrososphaerales, o__Nitrosopumilales, f__Nitrosopumilaceae, f__Nitrosopumilaceae, g__Nitrosopumilus, g__Ca. Nitrosomarinus, s__Nitrosopumilus catalinensis, s__Ca. Nitrosomarinus catalina ,SPOT1,culture-temperature,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.410751205653448,0.0420263488885757,0.0151116938127541,0.00834611860472108,0.521491847909416,0.00227278513108497,culture,0.11113159998684362,0.44060527357498813,0,culture-temperature_Marine mesophile
TEXAS_PSM_culture_RR043,Elling_etal_unpubl_Ca_Nitrosomarinus catalina SPOT1_Marine_T20,Elling et al. Unpublished,20,0.3721244739337749,2.3683734228342432,0.5920933557085608,2.8504792421008447,3.0,p__Thermoproteota,p__Nitrososphaerota, c__Nitrososphaeria, c__Nitrososphaeria, o__Nitrososphaerales, o__Nitrosopumilales, f__Nitrosopumilaceae, f__Nitrosopumilaceae, g__Nitrosopumilus, g__Ca. Nitrosomarinus, s__Nitrosopumilus catalinensis, s__Ca. Nitrosomarinus catalina ,SPOT1,culture-temperature,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.342987348475515,0.0656942571822177,0.026626649260938,0.00934111319516706,0.552383223469204,0.00296740841695808,culture,0.15473373214721745,0.3830674797928152,0,culture-temperature_Marine mesophile
TEXAS_PSM_culture_RR044,Elling_etal_unpubl_Ca_Nitrosomarinus catalina SPOT1_Marine_T23,Elling et al. Unpublished,23,0.3840640131840971,2.3521456065906805,0.5880364016476701,2.1098699322153,3.0,p__Thermoproteota,p__Nitrososphaerota, c__Nitrososphaeria, c__Nitrososphaeria, o__Nitrososphaerales, o__Nitrosopumilales, f__Nitrosopumilaceae, f__Nitrosopumilaceae, g__Nitrosopumilus, g__Ca. Nitrosomarinus, s__Nitrosopumilus catalinensis, s__Ca. Nitrosomarinus catalina ,SPOT1,culture-temperature,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,0.366106497745426,0.0464152225377312,0.0178590937727049,0.00846454726901264,0.558536284083777,0.00261835459134835,culture,0.11474934404712753,0.3959437146323303,0,culture-temperature_Marine mesophile
TEXAS_PSM_mesocosm_RR001,meso_001,Wuchter2004,10,0.33457817,1.967739152,0.491934788,2.6856560413775474,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.416348452,0.096573132,0.032519524,0.012108596,0.438520854,0.003929442,mesocosm,0.2419273151657948,0.4870317007264266,0,
TEXAS_PSM_mesocosm_RR002,meso_002,Wuchter2004,15,0.288381123,1.93911859,0.4847796475,2.1909090466148764,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.434733935,0.088905888,0.022483021,0.01026196,0.440331368,0.003283827,mesocosm,0.21520992811625783,0.4968017055522541,0,
TEXAS_PSM_mesocosm_RR003,meso_003,Wuchter2004,15,0.239814055,1.856318014,0.4640795035,2.2500000595354193,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.451411975,0.09728103,0.018896315,0.008398362,0.420617979,0.003394338,mesocosm,0.22708426278004207,0.5176565012811475,0,
TEXAS_PSM_mesocosm_RR004,meso_004,Wuchter2004,22,0.466403162,2.991935484,0.747983871,2.8587786206433194,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.196236559,0.051843318,0.028763441,0.010061444,0.706605223,0.006490015,mesocosm,0.11280458699041526,0.21735431712663028,0,
TEXAS_PSM_mesocosm_RR005,meso_005,Wuchter2004,25,0.461538462,3.058343027,0.76458575675,1.7634661394874693,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.193623458,0.040726088,0.017523854,0.009937165,0.730742378,0.007447056,mesocosm,0.08455988428859813,0.2094662637445203,0,
TEXAS_PSM_mesocosm_RR006,meso_006,Wuchter2004,25,0.483546618,3.228140089,0.80703502225,3.0373831901073456,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.145988198,0.043298337,0.024906123,0.008199862,0.77017396,0.00743352,mesocosm,0.08946518282425328,0.15934755296889264,0,
TEXAS_PSM_mesocosm_RR007,meso_007,Wuchter2004,30,0.527553852,3.043328569,0.76083214225,4.415384774083911,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.153019107,0.071979383,0.057784847,0.01308716,0.694626211,0.009503292,mesocosm,0.16865951898161646,0.18052256498159527,0,
TEXAS_PSM_mesocosm_RR008,meso_008,Wuchter2004,35,0.70545862,3.162726054,0.7906815135,5.052473654017583,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.108379923,0.057469469,0.105256582,0.020832683,0.696504982,0.011556361,mesocosm,0.20587101920990053,0.13465269671071792,0,
TEXAS_PSM_mesocosm_RR009,meso_009,Wuchter2004,13,0.263181116,1.8740095460000001,0.46850238650000003,2.705673802952317,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.480892646,0.057159482,0.01305769,0.00482604,0.441531326,0.002532815,mesocosm,0.1445620285790866,0.5213358071747944,0,
TEXAS_PSM_mesocosm_RR010,meso_010,Wuchter2004,15,0.309939803,2.180437873,0.54510946825,2.971428638042717,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.371221041,0.090714327,0.026763943,0.009007096,0.497320389,0.004973204,mesocosm,0.2011603031392149,0.42740740761209284,0,
TEXAS_PSM_mesocosm_RR011,meso_011,Wuchter2004,15,0.383922502,2.176548841,0.54413721025,3.693181900944164,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.357007113,0.098414508,0.044116849,0.011945485,0.483249172,0.005266873,mesocosm,0.2402465798972361,0.4248788368182215,0,
TEXAS_PSM_mesocosm_RR012,meso_012,Wuchter2004,22,0.507545671,2.6773639190000003,0.6693409797500001,4.403669736525714,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.236284745,0.079907205,0.061863642,0.014048202,0.601452077,0.006444129,mesocosm,0.20402767651930692,0.2820512824491795,0,
TEXAS_PSM_mesocosm_RR013,meso_013,Wuchter2004,25,0.497763697,2.99408767,0.7485219175,4.544406089253466,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.175541252,0.065706066,0.048030037,0.010569046,0.693631753,0.006521845,mesocosm,0.15077182388120142,0.20196353429085157,0,
TEXAS_PSM_mesocosm_RR014,meso_014,Wuchter2004,25,0.421501147,2.9290781490000004,0.7322695372500001,2.6903552416330605,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.199992453,0.06660126,0.029998868,0.011150523,0.684879816,0.00737708,mesocosm,0.1346870431461067,0.22601279303962454,0,
TEXAS_PSM_mesocosm_RR015,meso_015,Wuchter2004,30,0.466711957,3.2397456399999998,0.8099364099999999,2.031473539159854,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.144585755,0.044077599,0.019933182,0.009812179,0.772761728,0.008829557,mesocosm,0.08630083077468509,0.15761285410318177,0,
TEXAS_PSM_mesocosm_RR016,meso_016,Schouten2007,25,0.533263671,2.445332975,0.61133324375,2.1856148582401747,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.282239097,0.090047712,0.063302197,0.028963107,0.524830321,0.010617566,mesocosm,0.25400243345380435,0.34970857612151524,0,
TEXAS_PSM_mesocosm_RR017,meso_017,Schouten2007,25,0.44977757,2.77249143,0.6931228575,2.629107993136657,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.230495896,0.073897047,0.035219018,0.013395805,0.635200151,0.011792082,mesocosm,0.1592088586953252,0.26625499423124893,0,
TEXAS_PSM_mesocosm_RR018,meso_018,Schouten2007,32,0.683519108,2.627887362,0.6569718405,3.553719100372245,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.272514923,0.051583182,0.055800675,0.01570205,0.564495199,0.039903971,mesocosm,0.16919372079435796,0.32558139482093384,0,
TEXAS_PSM_mesocosm_RR019,meso_019,Schouten2007,34,0.606766364,3.236153057,0.80903826425,2.3180379641494024,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.125782247,0.049939288,0.045611632,0.019676827,0.747221271,0.011768735,mesocosm,0.13180668844184407,0.14407988559789517,0,
TEXAS_PSM_mesocosm_RR020,meso_020,Schouten2007,36,0.813041496,3.598786678,0.8996966695,2.396907190759393,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.04958292,0.023916467,0.054249548,0.022633145,0.822493146,0.027124774,mesocosm,0.10605781621685502,0.05685618712989654,0,
TEXAS_PSM_mesocosm_RR021,meso_021,Schouten2007,40,0.770573566,3.704820223,0.92620505575,1.1124031239303227,0.0,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,mesocosm,0.041215261,0.021667452,0.02253101,0.020254357,0.864342911,0.029989009,mesocosm,0.06722345108165097,0.04551365364962992,0,
