,t_sf2tc,scaledRI,TEX86,gdgt23ratio,no3_sf2tc,datatype
334,18.270244598388672,0.4578,0.488,8.955223880597014,0.8365407586097717,coretop
335,13.017441749572754,0.414825,0.415,3.4807692307692313,,coretop
336,22.805509567260742,0.618825,0.655,8.646464646464645,0.09228891879320145,coretop
337,22.98199462890625,0.6422500000000001,0.657,7.219298245614035,0.21532435715198517,coretop
338,23.19180679321289,0.6088749999999999,0.64,7.428571428571428,0.13464730978012085,coretop
339,22.84481430053711,0.6253249999999999,0.6255,6.2155172413793105,0.2875402271747589,coretop
340,22.028181076049805,0.641975,0.592,4.225806451612903,1.218719482421875,coretop
341,17.399715423583984,0.58439853025,0.543,6.887995926829756,10.91222858428955,coretop
342,23.94562339782715,0.57785085125,0.563163564,5.872577398832406,0.06108976900577545,coretop
343,22.86269187927246,0.5375000000000001,0.62962963,11.0,0.7495286464691162,coretop
344,24.55954360961914,0.54,0.625,10.0,0.02070639841258526,coretop
345,24.21853256225586,0.5700000000000001,0.65,4.5,0.07591189444065094,coretop
346,24.94901466369629,0.5925,0.68,11.0,0.012574573047459126,coretop
347,23.592605590820312,0.5787500000000001,0.619047619,4.0,0.5503958463668823,coretop
348,24.190528869628906,0.57125,0.6442687745,6.75,0.3476002514362335,coretop
349,24.640117645263672,0.5850000000000001,0.695652174,10.0,0.10390455275774002,coretop
350,21.085548400878906,0.54,0.53125,3.75,2.401221513748169,coretop
351,23.369905471801758,0.61625,0.6356107660000001,3.5,1.6175956726074219,coretop
352,23.242660522460938,0.5800000000000001,0.619047619,4.0,1.7458443641662598,coretop
353,24.44059944152832,0.5788585212499999,0.581099332,11.198197803161516,0.19672219455242157,coretop
354,22.616392135620117,0.5225,0.480769231,4.5,,coretop
355,21.75328826904297,0.5925,0.588235294,3.0,1.4687530994415283,coretop
356,24.26705551147461,0.619575053875,0.724931971,9.066411906016198,0.0016295863315463066,coretop
357,22.528135299682617,0.5650000000000001,0.461538462,4.0,,coretop
358,15.605133056640625,0.586525,0.54,3.0270270270270268,4.342740058898926,coretop
359,24.091995239257812,0.595,0.6,3.0,0.7613768577575684,coretop
360,24.390933990478516,0.5650000000000001,0.636363636,4.0,0.4023207128047943,coretop
361,22.689746856689453,0.6025,0.625,4.5,1.2104052305221558,coretop
362,22.971891403198242,0.5525,0.666666667,11.0,0.7584846615791321,coretop
363,23.080629348754883,0.5525,0.6,7.000000000000001,0.6863018870353699,coretop
364,24.737333297729492,0.595,0.636363636,4.0,0.038515593856573105,coretop
365,25.017536163330078,0.6,0.652173913,4.5,0.48047271370887756,coretop
366,24.032672882080078,0.6275000000000001,0.636363636,4.0,0.6227715015411377,coretop
367,22.501386642456055,0.5825,0.636363636,9.0,1.1599687337875366,coretop
368,22.8579044342041,0.5775000000000001,0.652173913,10.0,0.734043300151825,coretop
369,23.012422561645508,0.6825,0.631578947,4.0,0.6992210149765015,coretop
370,19.766502380371094,0.540225,0.543,10.764705882352942,0.8669905066490173,coretop
371,25.0869083404541,0.63625,0.631578947,2.916666666666667,0.07372201234102249,coretop
372,23.447019577026367,0.609175,0.659,7.649122807017544,0.4172012209892273,coretop
373,25.372621536254883,0.635,0.65,2.3333333333333335,0.034504152834415436,coretop
374,25.42196273803711,0.5675000000000001,0.619047619,4.0,0.09532925486564636,coretop
375,22.916227340698242,0.5625,0.636363636,9.0,1.0280684232711792,coretop
376,23.25540542602539,0.55,0.625,10.0,0.4907834231853485,coretop
377,23.46684455871582,0.5525,0.619047619,9.0,0.40980303287506104,coretop
378,24.84227752685547,0.63585,0.649,6.456896551724138,0.6236560344696045,coretop
379,24.869585037231445,0.6286250000000001,0.657,8.096153846153847,0.17892231047153473,coretop
380,20.021085739135742,0.547125,0.557,12.344827586206897,1.5962165594100952,coretop
381,25.837297439575195,0.68603094625,0.678444453,4.703345212610555,0.3894802927970886,coretop
382,25.692039489746094,0.56968945125,0.670808951,8.834094555482027,0.00033646487281657755,coretop
383,23.069435119628906,0.593675,0.665,5.201117318435754,0.5306387543678284,coretop
384,25.097270965576172,0.6892177569999999,0.680844061,5.182126171525065,0.7391884922981262,coretop
385,25.141874313354492,0.66411307725,0.68525083,6.961537156353015,0.7842608094215393,coretop
386,24.92332649230957,0.685292412625,0.676141463,4.694896796009104,0.5876635909080505,coretop
387,25.04413604736328,0.6950686365000001,0.691672944,5.517447223593176,0.9904428720474243,coretop
388,25.704952239990234,0.675009549,0.649937887,4.074306698182897,0.5438482761383057,coretop
389,25.80145835876465,0.676111519,0.688987207,6.0667940659351896,0.323045015335083,coretop
390,25.874004364013672,0.6464074395,0.693441542,6.714308672652515,0.2334490716457367,coretop
391,26.0718994140625,0.725593581,0.646299427,3.4235898453308753,0.6101074814796448,coretop
392,25.75518035888672,0.6981089505,0.648428916,4.153364229321814,0.32682639360427856,coretop
393,26.54453468322754,0.7083786467500001,0.672951257,3.401517202667602,0.35099929571151733,coretop
394,25.48251724243164,0.68751111825,0.659907114,5.090633078016711,0.8211976289749146,coretop
395,25.417585372924805,0.556556358,0.66337831,8.622397586836078,0.03593732416629791,coretop
396,25.400226593017578,0.7369009945,0.633757274,2.825309528549847,0.9536131024360657,coretop
397,26.469663619995117,0.7333780985,0.6238677,2.470183746725759,0.29128479957580566,coretop
398,17.823776245117188,0.607675,0.57,5.144329896907216,8.504389762878418,coretop
399,26.785860061645508,0.7473696630000001,0.628371467,2.597824169191599,0.25964438915252686,coretop
400,24.66192054748535,0.71137680975,0.711,4.892505796980565,0.03031160682439804,coretop
401,24.618112564086914,0.666956572,0.698,7.4558868391496,2.4930386543273926,coretop
402,26.529945373535156,0.64398846125,0.686,7.372500289966116,0.05889778211712837,coretop
403,26.583648681640625,0.663117762,0.687,7.052982510410037,0.04825857654213905,coretop
404,25.891788482666016,0.6937190340000001,0.692,4.393979405628718,0.5163191556930542,coretop
405,25.998504638671875,0.66203464225,0.689,5.634982923906476,0.3783365786075592,coretop
406,26.358266830444336,0.654535439,0.687,7.083761590811366,0.12343152612447739,coretop
407,25.893091201782227,0.7191824124999999,0.666889188,2.798414733731075,0.002210370497778058,coretop
408,26.38028907775879,0.65950689225,0.701763732,6.294774976880444,0.10920898616313934,coretop
409,26.016719818115234,0.7273175192499999,0.670150683,2.4724248269833393,0.006230736151337624,coretop
410,17.40541648864746,0.6344484237500001,0.585597759,3.3951608998726464,10.968230247497559,coretop
411,21.520309448242188,0.588525,0.561,5.99,6.782597064971924,coretop
412,26.153873443603516,0.71286896475,0.647424321,2.2263907871669426,0.5814921259880066,coretop
413,26.298948287963867,0.672754123,0.692039869,6.0845249272054485,0.21657846868038177,coretop
414,20.750917434692383,0.515275,0.557,12.019607843137255,0.9383785724639893,coretop
415,21.440629959106445,0.564375,0.537,7.206896551724139,1.6732393503189087,coretop
416,21.266735076904297,0.528875,0.56,5.7857142857142865,4.122704982757568,coretop
417,18.56494903564453,0.630575,0.542,3.1960784313725483,10.352588653564453,coretop
418,19.203205108642578,0.646189788125,0.6090753775,3.5552684114965345,9.729138374328613,coretop
419,18.134519577026367,0.657450746,0.605744166,3.1485364301981966,14.234772682189941,coretop
420,23.863367080688477,0.7301,0.621,7.893805309734514,0.9556195735931396,coretop
421,26.605770111083984,0.670825,0.691,5.277027027027027,1.3503557443618774,coretop
422,25.506044387817383,0.64841395475,0.65,4.755945534852074,3.2244505882263184,coretop
423,25.158485412597656,0.63680893,0.636,4.663300393050651,4.2496161460876465,coretop
424,25.20125389099121,0.6316725665,0.634,4.5470426379399305,4.197773456573486,coretop
425,24.632511138916016,0.6477973965,0.634,4.411889342962876,5.606522560119629,coretop
426,24.55344581604004,0.6634386352499999,0.651,4.702128113801431,5.625478744506836,coretop
427,24.914846420288086,0.6785249999999999,0.661,6.228813559322034,0.6328376531600952,coretop
428,26.3405818939209,0.6469742835000001,0.662,5.586085822949669,1.8609057664871216,coretop
429,26.10796546936035,0.6588070687500001,0.663,4.893458185867173,1.7622770071029663,coretop
430,25.680992126464844,0.6526517814999999,0.64,4.415400476728462,4.218667507171631,coretop
431,26.127490997314453,0.689025,0.684,4.263257412978083,1.5015650987625122,coretop
432,25.107807159423828,0.6672447189999999,0.647,3.750882878454786,7.677657604217529,coretop
433,24.96695899963379,0.6681,0.657,3.7127071823204414,3.7947099208831787,coretop
434,24.88688850402832,0.5721,0.578,12.080645161290322,1.2739036083221436,coretop
435,24.099407196044922,0.544025,0.556,13.072727272727274,1.672266960144043,coretop
436,24.85223388671875,0.570025,0.619,8.48,1.248622179031372,coretop
437,26.529281616210938,0.66146729225,0.662,4.8532892761567,1.1461726427078247,coretop
438,25.116430282592773,0.6708750000000001,0.657,3.692307692307692,3.807814359664917,coretop
439,24.666912078857422,0.6352625000000001,0.664,8.419551020408164,1.1938605308532715,coretop
440,24.760324478149414,0.61735,0.627,10.892857142857144,1.1055198907852173,coretop
441,24.697288513183594,0.6332,0.635,5.235714285714286,2.576554536819458,coretop
442,24.590045928955078,0.684411561,0.66,3.873458225484527,4.780018329620361,coretop
443,25.871017456054688,0.6742664015000001,0.651,4.0615200994470095,3.1725778579711914,coretop
444,25.239456176757812,0.47675890499999996,0.521059972,8.876363316804879,0.10774768888950348,coretop
445,25.847890853881836,0.6725434262500001,0.677,4.63645157933548,3.52325439453125,coretop
446,24.65683937072754,0.6320250000000001,0.688,7.0365546218487385,1.41935133934021,coretop
447,23.311552047729492,0.56825,0.597,17.25,6.16996955871582,coretop
448,25.084474563598633,0.6366999999999999,0.651,6.844036697247707,0.9200407266616821,coretop
449,25.042890548706055,0.6428999999999999,0.634,4.7025316455696204,1.1347473859786987,coretop
450,25.86790657043457,0.6850441465,0.714,4.33655073621538,6.016882419586182,coretop
451,27.82703399658203,0.7325457055,0.679661043,3.1650422585237004,0.6400622725486755,coretop
452,24.961627960205078,0.646275,0.62,5.503649635036496,1.749218463897705,coretop
453,25.809539794921875,0.6542250000000001,0.67,4.294117647058823,5.983560562133789,coretop
454,25.679922103881836,0.58465,0.648,4.5,0.36056947708129883,coretop
455,27.69786834716797,0.7110391645,0.6650539,3.3243396947660893,0.3057287037372589,coretop
456,25.988309860229492,0.6235452515,0.666,5.7424617559994395,5.869514465332031,coretop
457,25.92920684814453,0.642702537,0.664,5.815080141638385,5.87761926651001,coretop
458,25.3900146484375,0.56135,0.609,6.071428571428571,0.5464356541633606,coretop
459,22.977434158325195,0.5565,0.587,9.166666666666666,7.6622419357299805,coretop
460,26.243635177612305,0.6401376587500001,0.6705000000000001,5.409366252806016,5.713644504547119,coretop
461,26.15814971923828,0.6477837,0.672,5.725383355001114,5.73964786529541,coretop
462,26.78573226928711,0.74196434925,0.683154432,2.885063198443552,0.5552574396133423,coretop
463,24.340370178222656,0.62725,0.643,4.6473988439306355,1.7185686826705933,coretop
464,26.305307388305664,0.70855641875,0.693,4.4380711170714005,5.764703273773193,coretop
465,25.533544540405273,0.5670000000000001,0.668,18.057142857142857,0.44619306921958923,coretop
466,26.346389770507812,0.72884248075,0.697696737,3.681411602342179,,coretop
467,28.083049774169922,0.728531012,0.704726424,3.1369036720345997,0.43140777945518494,coretop
468,22.471942901611328,0.5659686235,0.584313984,10.681271300946449,7.439732074737549,coretop
469,25.55338478088379,0.5548749999999999,0.574,12.366666666666667,1.1907219886779785,coretop
470,25.113794326782227,0.7387250000000001,0.695,6.392156862745097,0.5913074016571045,coretop
471,24.811695098876953,0.599225,0.631,6.135338345864662,0.8628425598144531,coretop
472,27.747331619262695,0.67702397325,0.6890000000000001,5.555156918474408,5.406220436096191,coretop
473,23.248985290527344,0.557,0.575,15.5,5.695066928863525,coretop
474,21.319408416748047,0.6416311472499999,0.5832234009999999,4.882710064971028,4.969549655914307,coretop
475,21.16569709777832,0.56222832275,0.588670023,8.430655187703637,6.708449840545654,coretop
476,22.093158721923828,0.62578373575,0.5935957885,4.409615406703336,4.208443641662598,coretop
477,26.355873107910156,0.579425,0.597,10.06172839506173,0.884521484375,coretop
478,25.05078887939453,0.611925,0.611,5.154929577464788,0.7016102075576782,coretop
479,20.624900817871094,0.6068543045,0.605147278,6.868635299205462,6.493748188018799,coretop
480,26.363248825073242,0.6525000000000001,0.7,7.444444444444444,5.559349536895752,coretop
481,22.381072998046875,0.5785,0.588,9.833333333333332,7.569399356842041,coretop
482,24.283275604248047,0.5699000000000001,0.618,7.431818181818182,1.5123568773269653,coretop
483,26.274002075195312,0.658775,0.696,6.887999999999999,5.58206844329834,coretop
484,22.520248413085938,0.5854014205,0.602872857,13.185451487252486,5.318187236785889,coretop
485,27.44750213623047,0.7094540882499999,0.706,5.256983240223464,5.797210216522217,coretop
486,27.43008804321289,0.70852059225,0.703,5.827224140571853,5.775215148925781,coretop
487,22.614927291870117,0.6082389687499999,0.598708104,6.656816979721705,5.346380233764648,coretop
488,26.023115158081055,0.5871250000000001,0.584,10.180555555555557,0.6707476377487183,coretop
489,27.460613250732422,0.7179010505,0.713,5.181919612839666,5.938838005065918,coretop
490,26.582124710083008,0.742601729,0.687421947,2.971226231969608,0.036045197397470474,coretop
491,26.29254150390625,0.6157,0.614,7.466019417475728,0.7086125612258911,coretop
492,27.247007369995117,0.6834368932500001,0.71,5.753110580294932,4.903029918670654,coretop
493,26.847898483276367,0.6643249999999999,0.701,6.72,4.47860860824585,coretop
494,22.522260665893555,0.5943918545,0.613468173,11.77786864617966,5.622884273529053,coretop
495,27.579654693603516,0.715937988,0.708,4.795758288607463,5.055687427520752,coretop
496,28.706348419189453,0.7201032002500001,0.72,5.4206162346062365,3.0816352367401123,coretop
497,28.683177947998047,0.7066300732499999,0.705,5.5,3.121415615081787,coretop
498,27.10146141052246,0.81507936325,0.784053497,2.9480990598911414,,coretop
499,26.759498596191406,0.676234590125,0.7038383845,16.65850426535549,4.479467391967773,coretop
500,28.780427932739258,0.7138258652499999,0.715,5.064638570004975,3.0630578994750977,coretop
501,28.794357299804688,0.75849661425,0.72,3.5898942667064047,0.041112594306468964,coretop
502,26.69188117980957,0.7000000000000001,0.729,9.571428571428571,4.478397846221924,coretop
503,22.115474700927734,0.6135349087499999,0.621671734,35.072441830778935,9.248518943786621,coretop
504,27.660058975219727,0.72302385075,0.7,4.496736428954666,0.18448753654956818,coretop
505,25.916404724121094,0.67675,0.685,10.5,6.880469799041748,coretop
506,23.950448989868164,0.640005445,0.667930018,8.247682899842887,8.32274341583252,coretop
507,22.181684494018555,0.600080076,0.623308687,10.965184621526676,9.21374797821045,coretop
508,23.759248733520508,0.5826676115,0.623206848,9.82746556735893,4.406713485717773,coretop
509,25.0006160736084,0.60515,0.591,9.657894736842106,1.3414300680160522,coretop
510,27.91537857055664,0.6941097857499999,0.689378464,4.508908805240806,0.957560122013092,coretop
511,26.60238265991211,0.6716125,0.6984999999999999,6.568229166666667,4.57675838470459,coretop
512,26.592021942138672,0.6296250000000001,0.698,6.430894308943089,4.602809906005859,coretop
513,26.623510360717773,0.6714749999999999,0.709,6.523076923076923,4.657015323638916,coretop
514,26.650524139404297,0.6681999999999999,0.707,6.644628099173554,4.671302795410156,coretop
515,26.681900024414062,0.6771,0.709,6.56,4.6860527992248535,coretop
516,26.714675903320312,0.67424044475,0.704256908,19.095765075415407,4.70084810256958,coretop
517,26.794679641723633,0.674775,0.699,6.581196581196581,4.745069980621338,coretop
518,26.804269790649414,0.651223645875,0.6871279655,10.817996209717686,4.759432315826416,coretop
519,26.806623458862305,0.6555750000000001,0.697,6.974137931034483,4.787651538848877,coretop
520,24.099437713623047,0.63742764025,0.668268503,8.332256538348158,8.296134948730469,coretop
521,24.6810245513916,0.62291886975,0.654949206,9.36409071258756,7.680577754974365,coretop
522,21.87811851501465,0.5942135245,0.631714158,12.665277894827426,9.542237281799316,coretop
523,22.331340789794922,0.577532427,0.61934466,13.555251228198946,8.920536041259766,coretop
524,22.787691116333008,0.69625,0.663,9.428571428571429,6.527379512786865,coretop
525,25.073694229125977,0.5915,0.59,9.0125,1.4945546388626099,coretop
526,25.178226470947266,0.59945,0.606,7.365384615384616,2.0495853424072266,coretop
527,26.94796371459961,0.6062565674999999,0.610070971,7.3450439614001075,1.8327187299728394,coretop
528,28.56910514831543,0.6938748155000001,0.7175,5.368834127769726,2.1486871242523193,coretop
529,28.591266632080078,0.735274749125,0.7155,4.331997257168975,2.211838483810425,coretop
530,25.252933502197266,0.58399001475,0.607887437,9.67586987303246,3.7518181800842285,coretop
531,27.93222999572754,0.796844781,0.674736111,2.033409329373845,0.006298461928963661,coretop
532,24.415019989013672,0.58175,0.605,12.2,4.396376132965088,coretop
533,27.601213455200195,0.819475,0.741,1.4250936329588015,0.14578528702259064,coretop
534,26.19619369506836,0.590225,0.596,9.897435897435898,1.9914950132369995,coretop
535,26.259593963623047,0.5869500000000001,0.599,9.378048780487804,1.6367075443267822,coretop
536,26.19516944885254,0.5799,0.595,9.780487804878048,1.721732258796692,coretop
537,27.622323989868164,0.72091508275,0.689746852,3.113043784582588,1.3234225511550903,coretop
538,26.40479278564453,0.770875,0.709,1.7388663967611337,0.018489940091967583,coretop
539,24.706817626953125,0.61095396625,0.618678223,8.227697659105184,3.846705436706543,coretop
540,25.513870239257812,0.641275,0.645,4.593548387096774,2.3099381923675537,coretop
541,26.06202507019043,0.7144382950000001,0.686055967,3.211680195127421,2.9594058990478516,coretop
542,25.630577087402344,0.623525,0.644,6.834645669291339,2.2692623138427734,coretop
543,25.616676330566406,0.627425,0.62,7.192307692307693,2.2691822052001953,coretop
544,27.012624740600586,0.6049249999999999,0.613,7.352941176470588,0.4494999647140503,coretop
545,25.81536102294922,0.6366499999999999,0.639,6.6347826086956525,2.2498176097869873,coretop
546,24.441118240356445,0.6110814295,0.620841963,7.920217890335363,5.319209575653076,coretop
547,25.690818786621094,0.610025,0.64,5.942773600668337,2.4198827743530273,coretop
548,25.8391170501709,0.6298,0.636,7.008849557522125,2.256655693054199,coretop
549,25.75381088256836,0.57375,0.599,10.5,3.8848154544830322,coretop
550,25.859949111938477,0.604625,0.638,6.1063829787234045,2.262580394744873,coretop
551,25.347455978393555,0.5993999999999999,0.608,7.891089108910891,3.4030003547668457,coretop
552,25.94095230102539,0.521544502,0.397359045,4.295496588580723,1.4289896488189697,coretop
553,24.675582885742188,0.597325,0.645,5.733766233766234,3.678736686706543,coretop
554,24.29084014892578,0.638592904,0.637637937,6.376891449429879,5.58980655670166,coretop
555,26.579030990600586,0.670461601,0.701012107,5.5565738367197035,1.271111249923706,coretop
556,24.438283920288086,0.6513727414999999,0.633754617,6.577046169901405,5.696974277496338,coretop
557,24.9298095703125,0.6348898040000001,0.620087961,8.122422100703236,3.947340488433838,coretop
558,26.85453987121582,0.63559716825,0.648360202,5.956965366368715,3.2991154193878174,coretop
559,27.038726806640625,0.8049999999999999,0.738888889,4.8,0.6670191884040833,coretop
560,27.126916885375977,0.7867500000000001,0.746767693,5.4423076923076925,0.742382824420929,coretop
561,25.100074768066406,0.62596354,0.616990507,9.60144815812205,3.1200973987579346,coretop
562,25.45296287536621,0.65169515575,0.638095603,6.462128831643191,4.194996356964111,coretop
563,25.672658920288086,0.6425625685,0.634227182,7.885266986204693,2.373746633529663,coretop
564,26.777196884155273,0.58242453225,0.604140868,13.150563699854949,0.0999971330165863,coretop
565,24.565914154052734,0.65461201825,0.669916262,6.499527318958923,5.256453514099121,coretop
566,26.2987060546875,0.6558309195,0.641169353,4.64687040277291,,coretop
567,26.735925674438477,0.7532749999999999,0.726,5.542253521126761,0.8430216908454895,coretop
568,27.00140953063965,0.77875,0.739583333,5.461538461538462,0.6155105829238892,coretop
569,27.586389541625977,0.7765,0.756613757,4.25,0.5687604546546936,coretop
570,25.365184783935547,0.650440894,0.644178027,6.30978743102359,,coretop
571,24.80682945251465,0.7079746477500001,0.66875865,4.338144092623353,3.250357151031494,coretop
572,24.617088317871094,0.62197881025,0.607382754,10.841212645845548,3.107802152633667,coretop
573,26.648820877075195,0.5825,0.594,8.428571428571429,5.384875297546387,coretop
574,26.48130226135254,0.5687,0.606,9.364705882352942,0.34089088439941406,coretop
575,26.179107666015625,0.6069625000000001,0.6125,5.66263440860215,1.293491005897522,coretop
576,26.807161331176758,0.695525,0.689,8.204081632653061,0.9062790870666504,coretop
577,26.53582000732422,0.52191499175,0.576968207,16.19491954617561,0.1016148179769516,coretop
578,26.11635971069336,0.57655,0.605,10.608108108108107,0.6096944808959961,coretop
579,26.408388137817383,0.6695446425,0.644999149,6.764266396153228,0.47386032342910767,coretop
580,25.331525802612305,0.6329470934999999,0.678104889,5.169197842556995,1.0540871620178223,coretop
581,26.719167709350586,0.6699854322500001,0.6479080749999999,6.864875964195313,0.41118744015693665,coretop
582,26.433130264282227,0.6655359562500001,0.647658167,7.407355862746209,0.3901996910572052,coretop
583,28.125755310058594,0.741,0.723404255,7.7,0.13423235714435577,coretop
584,25.411930084228516,0.50718826825,0.552201982,8.97433273622545,1.567370057106018,coretop
585,27.27337074279785,0.7470000000000001,0.735751295,6.363636363636364,0.2841251790523529,coretop
586,23.902408599853516,0.7359,0.722,3.9535864978902957,1.9404044151306152,coretop
587,23.553361892700195,0.6171375,0.6795,7.910009182736456,6.215879440307617,coretop
588,25.6666202545166,0.6118307119999999,0.612928627,13.008161897958658,1.085312843322754,coretop
589,24.532503128051758,0.68825,0.672,4.252172325666302,4.50912618637085,coretop
590,24.920005798339844,0.6651,0.679,5.505633473585788,3.542842388153076,coretop
591,24.299314498901367,0.6569625000000001,0.6964999999999999,6.325520833333332,4.769920825958252,coretop
592,23.047260284423828,0.6149,0.675,6.6299212598425195,7.208805561065674,coretop
593,28.0008602142334,0.698,0.730392157,8.777777777777779,0.10089710354804993,coretop
594,27.96329116821289,0.7410000000000001,0.738219895,8.0,0.09901981055736542,coretop
595,25.913799285888672,0.6643846555,0.652435034,8.985490724393046,1.161860466003418,coretop
596,25.064048767089844,0.5706093365,0.619449845,14.461146044466398,2.3074402809143066,coretop
597,27.82529640197754,0.72175,0.733333333,8.444444444444445,0.12466614693403244,coretop
598,25.112314224243164,0.5372035184999999,0.6050286,13.03601182256187,1.8484721183776855,coretop
599,24.84968376159668,0.60012015675,0.61617447,13.47090812533586,1.1656947135925293,coretop
600,27.1506290435791,0.7089369320000001,0.706,3.9467626348499225,0.39343541860580444,coretop
601,25.574047088623047,0.67366326725,0.682177042,9.091812486830428,1.9726651906967163,coretop
602,25.30297088623047,0.6408426115,0.637011062,11.891086086425615,1.523440957069397,coretop
603,27.575742721557617,0.6152579,0.611063818,6.193014097046547,0.18400797247886658,coretop
604,27.342924118041992,0.5773679435000001,0.617001528,6.542663766629586,0.28798943758010864,coretop
605,27.5053768157959,0.57900738975,0.602311622,6.50652894555531,0.23108428716659546,coretop
606,27.633895874023438,0.57393677125,0.619250089,6.591027155650838,0.17579010128974915,coretop
607,27.811376571655273,0.6599916972500001,0.701704119,8.950918320383355,0.032355643808841705,coretop
608,24.67348289489746,0.6229668455,0.633892284,17.01324992918016,2.93884015083313,coretop
609,24.897966384887695,0.564325,0.595,7.454545454545454,3.004976511001587,coretop
610,27.780115127563477,0.60210491575,0.685323717,10.425003627422907,0.0382995679974556,coretop
611,24.710092544555664,0.56705,0.586,6.648648648648649,3.743837594985962,coretop
612,27.694772720336914,0.627192852,0.643520806,7.368343209103261,0.06144687160849571,coretop
613,25.560026168823242,0.6501222525000001,0.652422969,11.60640970459576,1.554343342781067,coretop
614,24.79559326171875,0.61248141225,0.621468894,14.283895250241631,2.4936344623565674,coretop
615,26.51852798461914,0.6974500000000001,0.701,6.263999999999999,0.9747106432914734,coretop
616,24.87371826171875,0.6261829827500001,0.630852064,14.472167165548807,1.9581364393234253,coretop
617,24.80084991455078,0.5933026145,0.617283489,12.5087063693592,1.9357978105545044,coretop
618,24.94035530090332,0.638346836,0.657685843,15.328131889592724,1.5804777145385742,coretop
619,23.845834732055664,0.59525,0.58,5.790909090909092,5.158340930938721,coretop
620,23.586294174194336,0.6030499999999999,0.587,4.020833333333333,6.358619213104248,coretop
621,26.582210540771484,0.6889500000000001,0.689,6.973913043478261,0.2964623272418976,coretop
622,26.735612869262695,0.6955,0.712962963,8.5,0.24246159195899963,coretop
623,25.3148250579834,0.5979810517499999,0.635172962,14.485475231855915,1.8191475868225098,coretop
624,26.456575393676758,0.7165,0.704081633,7.5,0.2804320454597473,coretop
625,25.48055648803711,0.580367431,0.62302331,13.54532178170592,1.0647597312927246,coretop
626,27.005891799926758,0.703475,0.691,6.620689655172414,0.02432835102081299,coretop
627,25.095462799072266,0.6379186385,0.649630442,11.66904098739003,1.7277507781982422,coretop
628,26.921964645385742,0.70725,0.708133971,6.5,0.03881913051009178,coretop
629,22.190702438354492,0.5370395244999999,0.620366586,13.277415450546687,3.192108631134033,coretop
630,24.389680862426758,0.6209340059999999,0.644591148,15.34935633211795,1.372187852859497,coretop
631,23.101869583129883,0.6218532769999999,0.641943671,7.678257589605656,3.0377044677734375,coretop
632,23.780820846557617,0.5666000000000001,0.589,7.89010989010989,5.730566501617432,coretop
633,23.580663681030273,0.56795,0.577,6.782178217821783,6.288796424865723,coretop
634,23.340158462524414,0.595375,0.584,4.40794930875576,7.203233242034912,coretop
635,24.023740768432617,0.561875,0.595,7.863636363636363,5.289876937866211,coretop
636,27.948205947875977,0.806025,0.799,4.247368421052632,0.33811119198799133,coretop
637,25.320703506469727,0.628160583,0.639917032,12.510460345396462,1.2357419729232788,coretop
638,25.80681800842285,0.7201,0.709,5.179856115107913,1.5505650043487549,coretop
639,26.923145294189453,0.71625,0.714285714,7.727272727272728,0.012834087945520878,coretop
640,27.489164352416992,0.59335447725,0.660637003,10.323184450575512,0.04511647671461105,coretop
641,27.639432907104492,0.74275,0.74,8.444444444444445,0.0579199381172657,coretop
642,26.9967041015625,0.7342500000000001,0.704663212,7.7,0.010414603166282177,coretop
643,27.327796936035156,0.630317493,0.6712437,10.004616123356447,0.0467732734978199,coretop
644,27.031204223632812,0.7025,0.707317073,7.8,0.010896435007452965,coretop
645,27.101966857910156,0.7050000000000001,0.707692308,6.636363636363637,0.013334814459085464,coretop
646,27.369876861572266,0.7632832585,0.759924371,5.750947549081719,0.06728698313236237,coretop
647,22.638111114501953,0.611,0.556,2.7267080745341614,8.387792587280273,coretop
648,26.773353576660156,0.691075,0.68,6.959999999999999,0.06232372671365738,coretop
649,28.76580047607422,0.823325,0.829,5.041025641025641,0.10022500157356262,coretop
650,26.791322708129883,0.70075,0.711711712,7.909090909090909,0.020893048495054245,coretop
651,26.318706512451172,0.6253953779999999,0.669644589,8.757648721688062,0.13778680562973022,coretop
652,26.351667404174805,0.744,0.743455497,8.0,0.37356802821159363,coretop
653,26.39467430114746,0.7357499999999999,0.725274725,7.000000000000001,0.432577908039093,coretop
654,28.740482330322266,0.7969125000000001,0.832,3.748283617424242,0.10764956474304199,coretop
655,26.5347900390625,0.7150000000000001,0.6,2.5,0.22667518258094788,coretop
656,26.346223831176758,0.72,0.625,3.0,0.36691516637802124,coretop
657,26.5861759185791,0.7106750000000001,0.698,7.4495412844036695,0.023102324455976486,coretop
658,26.054426193237305,0.63677545775,0.662137417,7.7393777854416905,0.13010968267917633,coretop
659,26.327220916748047,0.715149802625,0.5898707535000001,2.464275494955329,0.19745095074176788,coretop
660,26.515708923339844,0.7175,0.65,3.5000000000000004,0.09002867341041565,coretop
661,26.350988388061523,0.64177296025,0.664105136,5.368852054023884,0.035133201628923416,coretop
662,26.534822463989258,0.7192500000000001,0.658031088,7.7777777777777795,0.031905073672533035,coretop
663,26.528627395629883,0.7030000000000001,0.712041885,8.11111111111111,0.029864618554711342,coretop
664,25.938796997070312,0.62943691175,0.653884909,7.210027463863028,0.1103832945227623,coretop
665,26.563507080078125,0.6794434755000001,0.682242146,6.668751525952178,0.0771011933684349,coretop
