,sampleID,sampleName,Source,modernWaterDepth,Latitude,Longitude,SST,TEX86,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,BIT,gdgtZeroOverZeroCren,methaneIndex,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,datatype,phyloT_order,Temperature,Temperature_thermoT,Temperature_thermoT_depthIntegral,Temperature_thermoT_weightedIntegral,violin_bins,GTDB_phylum,NCBI_phylum,GTDB_class,NCBI_class,GTDB_order,NCBI_order,GTDB_family,NCBI_family,Strains,experiment_setup,organism_broadClass,organism_broadClass2,organism_broadClass3,GTDB_classGTDB_family,ringIndex_0to8,ringIndex_0to6,reported_1302,reported_1300,reported_1298,reported_1296,reported_1292,reported_1292_iso,reported_1294,reported_1290,reported_1288,reported_1286,reported_1292_iso2,reported_1294_iso,reported_1290_iso,reported_1288_iso,reported_1286_iso,RI_zhang16_scaled,RI_zhang16_revised_scaled,RI_0to5_scaled,ringIndex_0to6_scaled,ringIndex_0to8_scaled,QC_flag,anti_TEX86,T50_threshold,T_bins,CPOCratio,gdgt12ratio,CPMPindex,Bp21index
1020,TEXAS_PSM_RR01056,B49,Park2014,30.0,63.3,-166.25,2.7938899993896484,0.331281705,1.8455547749999999,2.2973008089999998,2.2973008089999998,1.4091707320185949,0.420286078,0.520368383,0.058139582691729814,0.520368383,0.020334735,0.004416637,0.00313421,0.449223094,0.00252294,coretop,-1.0,2.7938899993896484,1.9933099746704102,2.6160950660705566,1.7445567511700997,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.2973008089999998,2.2973008089999998,,,,,,,,,,,,,,,,0.46138869374999997,0.45946016179999993,0.45946016179999993,0.38288346816666663,0.28716260112499997,include,0.4633117190653688,below,0to10,0.0055848636404409475,4.604121869195951,0.188190691997446,0.0970276995521577
1021,TEXAS_PSM_RR01057,B50,Park2014,30.0,63.6533,-165.605,3.077199935913086,0.34897952,1.776086362,2.2090965170000003,2.2090965170000003,1.8339890174841875,0.587038674,0.535314088,0.06816594876275472,0.535314088,0.022532171,0.005917184,0.003226401,0.43007537,0.002934785,coretop,-1.0,3.077199935913086,2.1514101028442383,2.8655447959899902,2.117593713744122,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.2090965170000003,2.2090965170000003,,,,,,,,,,,,,,,,0.4440215905,0.4418193034000001,0.4418193034000001,0.3681827528333334,0.27613706462500004,exclude,0.44549416449086604,below,0to10,0.006777635503721616,3.807921301754348,0.22971708214259703,0.08582465218203206
1022,TEXAS_PSM_RR01058,B52,Park2014,30.0,63.9,-166.2,2.738110065460205,0.359281454,1.754643326,2.184207901,2.184207901,1.6480168352974167,0.435436032,0.544600533,0.05673017619056634,0.544600533,0.018176777,0.004766096,0.002892019,0.427030104,0.002534471,coretop,-1.0,2.738110065460205,1.925610065460205,2.569700002670288,1.8109186499887184,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.184207901,2.184207901,,,,,,,,,,,,,,,,0.4386608315,0.4368415802,0.4368415802,0.3640346501666667,0.273025987625,include,0.43949839346204145,below,0to10,0.005900093135007699,3.8137664453254825,0.22621586919347456,0.09450737342206075
1023,TEXAS_PSM_RR01059,B53,Park2014,30.0,64.1633,-166.8267,2.3700900077819824,0.383040062,1.9230040920000002,2.395429738,2.395429738,1.5743289674076373,0.350205556,0.50410883,0.04731990498503917,0.50410883,0.016381379,0.004332303,0.002751841,0.469339398,0.003086248,coretop,-1.0,2.3700900077819824,1.6680899858474731,2.2434401512145996,1.4296322826570855,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.395429738,2.395429738,,,,,,,,,,,,,,,,0.48075102300000006,0.47908594759999995,0.47908594759999995,0.39923828966666663,0.29942871725,include,0.4821410985197253,below,0to10,0.006532769814956235,3.7812172878951453,0.22642832727580614,0.0989948278689132
1024,TEXAS_PSM_RR01060,OCE437-7 MC1A,Tierney2015,1123.0,37.8278,-9.5128,17.281700134277344,0.641293185,2.5050910930000003,3.069048617,3.069048617,7.097588362821246,0.04355,0.282563846,0.21392653429060388,0.282563846,0.068224588,0.074725717,0.010528325,0.527242936,0.036714588,coretop,-1.0,17.281700134277344,16.199600219726562,16.894987106323242,15.788359476662418,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.069048617,3.069048617,,,,,,,,,,,,,,,,0.6262727732500001,0.6138097234,0.6138097234,0.5115081028333334,0.383631077125,include,0.6510725122576214,below,10to20,0.0651016901762268,0.9130001121300717,0.9488628947604768,0.04613551467536243
1025,TEXAS_PSM_RR01061,OCE437-7 MC4E,Tierney2015,3146.0,37.8372,-10.184,17.56501007080078,0.657767,2.531523714,3.103255194,3.103255194,8.36048507253646,0.049,0.277801628,0.2083456538171205,0.277801628,0.065421559,0.075959764,0.009085569,0.531056401,0.040675079,coretop,-1.0,17.56501007080078,16.587308883666992,17.24959373474121,16.061273173859696,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.103255194,3.103255194,,,,,,,,,,,,,,,,0.6328809285,0.6206510387999999,0.6206510387999999,0.517209199,0.38790689925,include,0.656550818512058,below,10to20,0.07114367569894875,0.8612659591728064,1.0194966044054201,0.04012588076202477
1026,TEXAS_PSM_RR01062,OCE437-7 MC7B,Tierney2015,2735.0,36.7722,-9.8672,18.09050941467285,0.661402198,2.500063364,3.064542642,3.064542642,7.648656422845081,0.0612,0.287833235,0.20737767479590585,0.287833235,0.06301856,0.074879092,0.009789836,0.526043605,0.038435673,coretop,-1.0,18.09050941467285,16.539600372314453,17.585723876953125,16.247014676830638,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.064542642,3.064542642,,,,,,,,,,,,,,,,0.625015841,0.6129085284,0.6129085284,0.510757107,0.38306783025,include,0.6463430081141024,below,10to20,0.06809049419171061,0.8416042224443642,1.0284403463578569,0.0439861006984966
1027,TEXAS_PSM_RR01063,OCE437-7 MC11A,Tierney2015,596.0,36.3901,-9.0653,18.398189544677734,0.598265597,2.438464851,2.991717079,2.991717079,4.489783960332717,0.0899,0.306996224,0.20166058547083673,0.306996224,0.067253202,0.059292298,0.013206047,0.525592482,0.027659746,coretop,-1.0,18.398189544677734,16.69631004333496,17.856897354125977,16.468823927929154,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.991717079,2.991717079,,,,,,,,,,,,,,,,0.60961621275,0.5983434158,0.5983434158,0.49861951316666664,0.373964634875,include,0.6312750559938535,below,10to20,0.049994820807120186,1.1342653981803843,0.7369233336990257,0.06634742712089389
1028,TEXAS_PSM_RR01064,OCE437-7 MC12C,Tierney2015,1184.0,35.8903,-7.5315,19.025609970092773,0.641723799,2.4663334199999998,3.0182377569999996,3.0182377569999996,6.716179951340061,0.0493,0.289617578,0.2230884099775768,0.289617578,0.069740318,0.077237547,0.01150022,0.515729334,0.036175003,coretop,-1.0,19.025609970092773,17.93069076538086,18.765798568725586,17.237437722395388,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.0182377569999996,3.0182377569999996,,,,,,,,,,,,,,,,0.6165833549999999,0.6036475513999999,0.6036475513999999,0.5030396261666666,0.37727971962499995,include,0.6403815875064782,below,10to20,0.06554578497541323,0.9029328443069274,0.9507266803181437,0.048788533464764014
1029,TEXAS_PSM_RR01065,OCE437-7 MC15G,Tierney2015,388.0,34.115,-7.7643,19.597309112548828,0.600771741,2.48334934,3.047518139,3.047518139,4.241711181106892,0.02495,0.295951796,0.1986787327988127,0.295951796,0.066990266,0.058983539,0.0139056,0.536248795,0.027920004,coretop,-1.0,19.597309112548828,18.78209114074707,19.427824020385742,17.847459833676236,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.047518139,3.047518139,,,,,,,,,,,,,,,,0.620837335,0.6095036278,0.6095036278,0.5079196898333334,0.380939767375,include,0.6443744462565516,below,10to20,0.049488741755107236,1.1357451101738743,0.7291292116212712,0.06992554630992488
1030,TEXAS_PSM_RR01066,OCE437-7 MC18C,Tierney2015,835.0,33.4485,-9.3165,19.51080894470215,0.638862464,2.5012214349999997,3.059232443,3.059232443,7.026123757963622,0.033075,0.276627141,0.22859836350509477,0.276627141,0.073047977,0.080812199,0.011501676,0.521102098,0.03690891,coretop,-1.0,19.51080894470215,18.124210357666016,19.146005630493164,17.544520563290902,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.059232443,3.059232443,,,,,,,,,,,,,,,,0.6253053587499999,0.6118464886,0.6118464886,0.5098720738333333,0.382404055375,include,0.6532317890882774,below,10to20,0.06614369514373453,0.9039226491040047,0.9557957499837403,0.04672172372871258
1031,TEXAS_PSM_RR01067,OCE437-7 MC22C,Tierney2015,835.0,30.8603,-10.2829,18.304309844970703,0.591600898,2.3464994239999997,2.881622222,2.881622222,5.528040465299976,0.0268,0.334483311,0.19592880712868196,0.334483311,0.064823909,0.055525623,0.010044359,0.506790267,0.028332531,coretop,-1.0,18.304309844970703,17.11479949951172,17.84107208251953,16.794967544652174,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.881622222,2.881622222,,,,,,,,,,,,,,,,0.5866248559999999,0.5763244444,0.5763244444,0.4802703703333333,0.36020277775,include,0.6024083963326374,below,10to20,0.052945849262807904,1.1674593727656148,0.7416442837972425,0.05402530796202489
1032,TEXAS_PSM_RR01068,OCE437-7 MC25C,Tierney2015,1244.0,30.8882,-10.6317,18.579790115356445,0.611014106,2.4061352069999997,2.9531002379999998,2.9531002379999998,6.516341569482955,0.03115,0.315951809,0.20039985866960672,0.315951809,0.065424901,0.062124598,0.009533662,0.515858218,0.031106813,coretop,-1.0,18.579790115356445,17.41710090637207,18.165998458862305,17.05900209088651,30to60,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.9531002379999998,2.9531002379999998,,,,,,,,,,,,,,,,0.6015338017499999,0.5906200476,0.5906200476,0.492183373,0.36913752974999997,include,0.6201635003854071,below,10to20,0.056871666810451006,1.053123933292896,0.8287858720023756,0.04785788489292729
1033,TEXAS_PSM_RR01069,OCE437-7 MC28D,Tierney2015,776.0,29.0181,-12.4669,19.46599006652832,0.638757109,2.519339046,3.086026909,3.086026909,8.491994785002467,0.01575,0.276015641,0.2172650472964154,0.276015641,0.071087665,0.077126564,0.009082267,0.527199309,0.039488554,coretop,-1.0,19.46599006652832,18.139699935913086,19.07008171081543,17.78962078907412,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.086026909,3.086026909,,,,,,,,,,,,,,,,0.6298347615,0.6172053818000001,0.6172053818000001,0.5143378181666667,0.385753363625,include,0.6563614247966874,below,10to20,0.06968307701342107,0.9217014386897878,0.9620385358440867,0.03874306136947449
1034,TEXAS_PSM_RR01070,OCE437-7 MC31A,Tierney2015,1029.0,27.5371,-13.7408,19.29469108581543,0.613902412,2.3495573999999997,2.881325054,2.881325054,6.702137469370507,0.04,0.328773083,0.20776768669459114,0.328773083,0.065972793,0.063945422,0.009541049,0.500343546,0.031424108,coretop,-1.0,19.29469108581543,17.77569007873535,18.790952682495117,17.508619463624864,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.881325054,2.881325054,,,,,,,,,,,,,,,,0.5873893499999999,0.5762650108,0.5762650108,0.48022084233333334,0.36016563175,include,0.6034658195234436,below,10to20,0.059093680790144494,1.03170470905642,0.8468039806529776,0.04690673153911508
1035,TEXAS_PSM_RR01071,OCE437-7 MC36F,Tierney2015,2812.0,26.8273,-15.1201,20.2738094329834,0.64383948,2.4527139609999997,3.000217026,3.000217026,9.556515108427151,0.02925,0.28927575,0.2296547289613377,0.28927575,0.072348845,0.082264164,0.008608176,0.507567716,0.039935349,coretop,-1.0,20.2738094329834,19.146690368652344,19.944091796875,18.700728381773402,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.000217026,3.000217026,,,,,,,,,,,,,,,,0.6131784902499999,0.6000434052,0.6000434052,0.500036171,0.37502712825,include,0.6369729283818963,below,20to30,0.0729408683766912,0.8794697652309454,1.0161461351202634,0.03506594603330075
1036,TEXAS_PSM_RR01072,OCE437-7 MC39E,Tierney2015,1780.0,25.4993,-16.4069,20.428810119628906,0.617949344,2.416386994,2.956670897,2.956670897,9.196612161649941,0.015925,0.298162489,0.23018662506341872,0.298162489,0.076224238,0.076960966,0.008368404,0.50239738,0.037886523,coretop,-1.0,20.428810119628906,18.95429039001465,19.86395263671875,18.61219145267407,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.956670897,2.956670897,,,,,,,,,,,,,,,,0.6040967485,0.5913341794,0.5913341794,0.4927784828333333,0.369583862125,include,0.6275575374863064,below,20to30,0.0701233606806161,0.9904272511340358,0.9097832173157567,0.035085503831728114
1037,TEXAS_PSM_RR01073,OCE437-7 MC42A,Tierney2015,1401.0,25.0203,-16.6571,20.407310485839844,0.614949627,2.401469859,2.942524018,2.942524018,8.19718508183955,0.020475,0.308376645,0.21770403632479998,0.308376645,0.072385949,0.069682467,0.00850078,0.503632442,0.037421717,coretop,-1.0,20.407310485839844,18.881900787353516,19.834552764892578,18.553637725261797,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.942524018,2.942524018,,,,,,,,,,,,,,,,0.60036746475,0.5885048036,0.5885048036,0.49042066966666664,0.36781550225,include,0.6202300566126546,below,20to30,0.06916445678777233,1.0387971625631454,0.861482073282998,0.03859575852555538
1038,TEXAS_PSM_RR01074,OCE437-7 MC44B,Tierney2015,1662.0,24.3686,-17.0478,20.26310920715332,0.615161534,2.369190095,2.901252518,2.901252518,9.32160482866979,0.014275,0.3148639,0.22342083127717255,0.3148639,0.072967929,0.07234477,0.007760978,0.495494766,0.036567657,coretop,-1.0,20.26310920715332,19.110790252685547,19.89996910095215,18.712901447964423,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.901252518,2.901252518,,,,,,,,,,,,,,,,0.59229752375,0.5802505036000001,0.5802505036000001,0.48354208633333334,0.36265656475,include,0.6114511842586996,below,20to30,0.06872813305216258,1.0086137394589823,0.8961445495601718,0.034429205343607036
1039,TEXAS_PSM_RR01075,OCE437-7 MC50B,Tierney2015,2295.0,23.2071,-17.8542,20.353389739990234,0.611431403,2.367419135,2.901190908,2.901190908,8.872799918398334,0.026425,0.318105367,0.21722250452145736,0.318105367,0.071658617,0.068719303,0.00774494,0.497457602,0.036314171,coretop,-1.0,20.353389739990234,19.13779067993164,20.000761032104492,18.788035423538254,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.901190908,2.901190908,,,,,,,,,,,,,,,,0.59185478375,0.5802381816,0.5802381816,0.48353181799999995,0.3626488635,include,0.6099560927955766,below,20to30,0.06803314232204631,1.0427727562952727,0.86544363497469,0.035716946800609065
1040,TEXAS_PSM_RR01076,OCE437-7 MC51B,Tierney2015,1276.0,21.797,-17.8708,19.60439109802246,0.590774586,2.362561297,2.9015617949999997,2.9015617949999997,6.687372612584379,0.01535,0.327845176,0.19810067627826866,0.327845176,0.068198963,0.056505744,0.008449618,0.505499264,0.033501234,coretop,-1.0,19.60439109802246,18.179691314697266,19.127620697021484,17.812199539034527,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.9015617949999997,2.9015617949999997,,,,,,,,,,,,,,,,0.59064032425,0.5803123589999999,0.5803123589999999,0.4835936324999999,0.36269522437499996,include,0.6065910321547234,below,10to20,0.06215436557908337,1.206938590172355,0.7372053502203777,0.044551381028971375
1041,TEXAS_PSM_RR01077,OCE437-7 MC55B,Tierney2015,798.0,21.2393,-17.8028,19.36579132080078,0.584022898,2.364251825,2.906945785,2.906945785,5.345147725468827,0.0137,0.333143467,0.18619083244401535,0.333143467,0.064285787,0.05044016,0.009436626,0.512301117,0.030392843,coretop,-1.0,19.36579132080078,17.567209243774414,18.787446975708008,17.264296983224753,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.906945785,2.906945785,,,,,,,,,,,,,,,,0.59106295625,0.581389157,0.581389157,0.48449096416666665,0.363368223125,include,0.6059546973217111,below,10to20,0.05600365075004704,1.2744960959679748,0.6841903018014345,0.05404626742010962
1042,TEXAS_PSM_RR01078,OCE437-7 MC63E,Tierney2015,2106.0,20.7463,-18.5512,20.553991317749023,0.596404511,2.287280679,2.803935299,2.803935299,6.616089412891527,0.02005,0.342601211,0.21409252974134618,0.342601211,0.070101582,0.061367147,0.009275441,0.483724052,0.032930568,coretop,-1.0,20.553991317749023,18.05088996887207,19.852262496948242,17.76057506045722,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.803935299,2.803935299,,,,,,,,,,,,,,,,0.57182016975,0.5607870598,0.5607870598,0.4673225498333333,0.350491912375,include,0.585391822880768,below,20to30,0.0637380693508557,1.1423307979430752,0.7731097070748043,0.04589273444791813
1043,TEXAS_PSM_RR01079,OCE437-7 MC65H,Tierney2015,1455.0,19.9434,-17.8607,20.518400192260742,0.586421505,2.34097402,2.872872728,2.872872728,5.57814749576913,0.01975,0.331517914,0.2043186808748679,0.331517914,0.069921418,0.05652811,0.01013385,0.499418832,0.032479876,coretop,-1.0,20.518400192260742,18.120691299438477,19.93343734741211,17.293726907162103,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.872872728,2.872872728,,,,,,,,,,,,,,,,0.585243505,0.5745745456,0.5745745456,0.47881212133333334,0.359109091,include,0.6010311066445483,below,20to30,0.06106402499477401,1.2369318202925943,0.7061135564495269,0.052476681242288395
1044,TEXAS_PSM_RR01080,OCE437-7 MC67D,Tierney2015,1393.0,19.3567,-17.2767,20.954090118408203,0.585239008,2.343918081,2.875086236,2.875086236,6.244865769190847,0.02115,0.327905073,0.20968283844820623,0.327905073,0.072107169,0.059320517,0.009499086,0.498246529,0.032921626,coretop,-1.0,20.954090118408203,18.15829086303711,20.3621768951416,17.22622817230756,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.875086236,2.875086236,,,,,,,,,,,,,,,,0.58597952025,0.5750172472,0.5750172472,0.47918103933333334,0.3593857795,include,0.6030933400041995,below,20to30,0.06197966819001038,1.215551931214625,0.7269113991323337,0.047436777034219925
1045,TEXAS_PSM_RR01081,OCE437-7 MC69A,Tierney2015,2282.0,18.6388,-17.3348,21.795989990234375,0.595693369,2.283862637,2.797424685,2.797424685,6.598275803686869,0.0226,0.340110567,0.22174530596210548,0.340110567,0.072726807,0.063914093,0.009686484,0.479995786,0.033566262,coretop,-1.0,21.795989990234375,19.12318992614746,21.270429611206055,17.731248972563705,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.797424685,2.797424685,,,,,,,,,,,,,,,,0.57096565925,0.559484937,0.559484937,0.4662374475,0.349678085625,include,0.5852848039088414,below,20to30,0.0653597011903808,1.1378837371595025,0.7755313763650089,0.04607313522630932
1046,TEXAS_PSM_RR01082,OCE437-7 MC78F,Tierney2015,944.0,15.31,-23.4132,24.188308715820312,0.641943671,2.4874131079999997,3.0436597259999996,3.0436597259999996,7.678257589605656,0.04015,0.2813948,0.2259357182497427,0.2813948,0.072629998,0.079389114,0.01033947,0.515774757,0.040471861,coretop,-1.0,24.188308715820312,19.799890518188477,22.976131439208984,19.092921529702995,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.0436597259999996,3.0436597259999996,,,,,,,,,,,,,,,,0.6218532769999999,0.6087319452,0.6087319452,0.5072766209999999,0.38045746574999995,include,0.6470075938938546,below,20to30,0.07275884417152537,0.9148609216119984,0.9568473308759795,0.0427696733870837
1047,TEXAS_PSM_RR01083,64PE301 P900,Lengger2014,885.0,22.5482,64.0398,26.931989669799805,0.788003287,3.3232696340000003,4.099967884,4.099967884,4.236841972443494,-999.0,0.101975269,0.13510371909790977,0.101975269,0.041432471,0.064637867,0.015256143,0.702585515,0.074112735,coretop,-1.0,26.931989669799805,25.199390411376953,26.582895278930664,24.190821135159034,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,4.099967884,4.099967884,,,,,,,,,,,,,,,,0.8308174085000001,0.8199935768,0.8199935768,0.6833279806666667,0.5124959855,include,0.873253493051185,below,20to30,0.09542024203093029,0.6409937846494841,1.14022662469751,0.08203799902549062
1048,TEXAS_PSM_RR01084,64PE301 P1000,Lengger2014,1013.0,22.56527778,64.06277778,26.931989669799805,0.794525066,3.377805637,4.175322351999999,4.175322351999999,4.129464164855231,-999.0,0.096704871,0.11710282786214384,0.096704871,0.037189589,0.055217287,0.013371538,0.722301815,0.0752149,coretop,-1.0,26.931989669799805,25.199390411376953,26.582895278930664,24.190821135159034,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,4.175322351999999,4.175322351999999,,,,,,,,,,,,,,,,0.84445140925,0.8350644703999999,0.8350644703999999,0.6958870586666666,0.5219152939999999,include,0.8819241983575211,below,20to30,0.09431137753645703,0.6735135139834016,1.0920897194399957,0.08305524878580454
1049,TEXAS_PSM_RR01085,64PE301 P1200,Lengger2014,1172.0,22.33194444,63.6,26.847190856933594,0.795962509,3.3478410380000003,4.135794834,4.135794834,4.544973355239111,-999.0,0.101072607,0.1234511249080924,0.101072607,0.038916392,0.059062156,0.01299505,0.70819582,0.079757976,coretop,-1.0,26.847190856933594,25.023590087890625,26.46464729309082,24.045966913676576,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,4.135794834,4.135794834,,,,,,,,,,,,,,,,0.8369602595000001,0.8271589668000001,0.8271589668000001,0.6892991390000001,0.51697435425,include,0.8751062025554595,below,20to30,0.10122164066584431,0.6589057128222682,1.1377483214586872,0.07642539697856722
1050,TEXAS_PSM_RR01086,64PE301 P1300,Lengger2014,1306.0,22.2999,63.5998,26.847190856933594,0.742288557,3.151319538,3.883994685,3.883994685,5.043478167942031,-999.0,0.138978546,0.14906284536196604,0.138978546,0.049174103,0.066071768,0.013100437,0.670210746,0.062464401,coretop,-1.0,26.847190856933594,25.023590087890625,26.46464729309082,24.045966913676576,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.883994685,3.883994685,,,,,,,,,,,,,,,,0.7878298845,0.7767989369999999,0.7767989369999999,0.6473324475,0.485499335625,include,0.8282496476732912,below,20to30,0.08525524750739226,0.7442528706057933,1.0609756089727842,0.06738281372561263
1051,TEXAS_PSM_RR01087,64PE301 P1400,Lengger2014,1379.0,22.155,63.2125,26.744199752807617,0.757575758,3.1750293679999997,3.915589865,3.915589865,4.573170779563653,-999.0,0.137103541,0.14177362848582512,0.137103541,0.045645242,0.062930022,0.013760698,0.674609834,0.065950663,coretop,-1.0,26.744199752807617,24.867509841918945,26.347694396972656,23.919365486709893,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.915589865,3.915589865,,,,,,,,,,,,,,,,0.7937573419999999,0.783117973,0.783117973,0.6525983108333333,0.489448733125,include,0.8310936529781834,below,20to30,0.0890550647342995,0.7253333234175574,1.0593220475932204,0.07427536184948015
1052,TEXAS_PSM_RR01088,64PE301 P1500,Lengger2014,1495.0,22.07833333,63.075,26.744199752807617,0.755700326,3.130954878,3.8587618029999997,3.8587618029999997,4.727272701019284,-999.0,0.145645331,0.14812085494671767,0.145645331,0.047219307,0.06547744,0.013850997,0.661070304,0.066736621,coretop,-1.0,26.744199752807617,24.867509841918945,26.347694396972656,23.919365486709893,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.8587618029999997,3.8587618029999997,,,,,,,,,,,,,,,,0.7827387195,0.7717523606,0.7717523606,0.6431269671666666,0.48234522537499996,include,0.8194588964424868,below,20to30,0.09169550152329205,0.7211538355806214,1.0721649592574485,0.07213114817273135
1053,TEXAS_PSM_RR01089,64PE301 P1800,Lengger2014,1786.0,22.30833333,63.40833333,26.813810348510742,0.742338962,3.009763066,3.707584235,3.707584235,4.909909904456457,-999.0,0.175020836,0.15413479582134026,0.175020836,0.049053459,0.064888677,0.013215859,0.634599357,0.063221812,coretop,-1.0,26.813810348510742,25.383991241455078,26.532140731811523,24.181601226352726,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.707584235,3.707584235,,,,,,,,,,,,,,,,0.7524407665,0.741516847,0.741516847,0.6179307058333333,0.463448029375,include,0.783823529213778,below,20to30,0.09059887376388835,0.7559633092842992,1.0420650022214792,0.06881587096703243
1054,TEXAS_PSM_RR01090,64PE301 P2000,Lengger2014,1970.0,22.14472222,63.01861111,26.744199752807617,0.747028862,2.991750688,3.688359304,3.688359304,4.581395400171445,-999.0,0.184540177,0.14574747111728642,0.184540177,0.045523984,0.060189429,0.013137794,0.635502597,0.061106019,coretop,-1.0,26.744199752807617,24.867509841918945,26.347694396972656,23.919365486709893,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.688359304,3.688359304,,,,,,,,,,,,,,,,0.747937672,0.7376718608,0.7376718608,0.6147265506666667,0.461044913,include,0.7749627423703145,below,20to30,0.08771929832116805,0.7563451715084388,1.026041675722819,0.0733788389804424
1055,TEXAS_PSM_RR01091,64PE301 P2500,Lengger2014,2470.0,22.10472222,62.895,26.709190368652344,0.73518851,2.9673102989999998,3.653963416,3.653963416,4.961538467360946,-999.0,0.184620596,0.15787287043124773,0.184620596,0.049966125,0.06554878,0.013211382,0.626693767,0.05995935,coretop,-1.0,26.709190368652344,25.26249122619629,26.423870086669922,24.082483974572895,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.653963416,3.653963416,,,,,,,,,,,,,,,,0.7418275747499999,0.7307926832,0.7307926832,0.6089939026666666,0.456745427,include,0.77244258894009,below,20to30,0.08732116481457697,0.7622739126494803,1.0375335006492106,0.06800348703521487
